loss,accuracy,val_accuracy
0.6673156023025513,0.0,0.0
1.3280640840530396,0.0,0.0
5.492823600769043,0.0,0.0
2.37450647354126,0.0,0.0
1.9834789037704468,0.0,0.0
1.280237317085266,0.0,0.0
0.6812776923179626,0.0,0.0
0.3834119737148285,0.0,0.0
0.5867692828178406,0.0,0.0
0.693156361579895,0.0,0.0
0.5361233353614807,0.0,0.04
0.315556138753891,0.04,0.0
0.2137341052293777,0.04,0.0
0.1822633892297744,0.04,0.04
0.1470193117856979,0.04,0.08
0.1458081603050232,0.24,0.16
0.1741155683994293,0.48,0.32
0.126827985048294,0.48,0.44
0.0866994559764862,0.48,0.52
0.0215740818530321,0.48,0.56
0.0111557375639677,0.48,0.68
0.0221810657531023,0.52,0.72
0.0358391813933849,0.56,0.76
0.0261904075741767,0.52,0.84
0.01176343485713,0.6,0.92
0.005714570172131,0.6,1.0
0.0035305097699165,0.6,1.0
0.0025782454758882,0.6,1.0
0.0020672718528658,0.6,1.0
0.0017374483868479,0.6,1.0
0.0014956380473449,0.6,1.0
0.0013068234547972,0.6,1.0
0.0011718859896063,0.64,1.0
0.0010652901837602,0.64,1.0
0.00098457490094,0.64,1.0
0.0009162836358882,0.76,1.0
0.0008590700454078,0.76,1.0
0.0008062044507823,0.76,1.0
0.0007585263811051,0.76,1.0
0.0007140586385503,0.76,1.0
0.0006693808827549,0.76,1.0
0.000631358649116,0.76,1.0
0.0005942528950981,0.76,1.0
0.0005614139372482,0.76,1.0
0.0005313999718055,0.76,1.0
0.0005045224097557,0.76,1.0
0.0004797267611138,0.76,1.0
0.0004592626937665,0.76,1.0
0.0004399956669658,0.76,1.0
0.0004234441730659,0.76,1.0
0.0004089285503141,0.8,1.0
0.0003940613241866,0.8,1.0
0.0003817382093984,0.8,1.0
0.000370783440303,0.8,1.0
0.0003602838551159,0.8,1.0
0.0003501583996694,0.8,1.0
0.0003407788753975,0.8,1.0
0.0003324656572658,0.8,1.0
0.0003243517130613,0.8,1.0
0.0003173465665895,0.8,1.0
0.0003103743947576,0.8,1.0
0.0003034253313671,0.8,1.0
