loss,accuracy,val_accuracy
0.7205518484115601,0.0,0.0
0.5782842636108398,0.0,0.0
0.2156994044780731,0.0,0.0
0.1076026931405067,0.0,0.0
0.0600017979741096,0.0,0.0
0.0372237190604209,0.0,0.0
0.0251728147268295,0.04,0.0
0.0183061435818672,0.04,0.0
0.0141465971246361,0.04,0.0
0.0114445211365818,0.04,0.0
0.0095567926764488,0.04,0.0
0.0081638470292091,0.04,0.0
0.0070796431973576,0.04,0.0
0.0062127020210027,0.12,0.0
0.0054990812204778,0.12,0.04
0.0049060601741075,0.16,0.04
0.0044096652418375,0.2,0.16
0.0039890496991574,0.2,0.24
0.0036329198628664,0.24,0.36
0.0033275748137384,0.24,0.36
0.0030667870305478,0.28,0.36
0.0028425096534192,0.36,0.36
0.0026477957144379,0.4,0.48
0.0024783101398497,0.44,0.48
0.0023295024875551,0.44,0.48
0.0021988830994814,0.48,0.52
0.0020828731358051,0.48,0.56
0.0019794094841927,0.52,0.68
0.001887010061182,0.56,0.68
0.0018030263017863,0.56,0.72
0.0017272570403292,0.56,0.72
0.0016581682721152,0.56,0.72
0.001595246605575,0.56,0.72
0.0015377510571852,0.56,0.76
0.0014840458752587,0.56,0.76
0.0014347264077514,0.56,0.76
0.0013886225642636,0.56,0.76
0.0013462390052154,0.56,0.76
0.0013063341611996,0.56,0.76
0.001269222702831,0.56,0.84
0.0012342856498435,0.56,0.88
0.0012016327818855,0.56,0.88
0.0011708691017702,0.56,0.92
0.0011420809896662,0.56,0.92
0.0011149633210152,0.56,0.92
0.001089021214284,0.56,0.92
0.0010647404706105,0.56,0.92
0.0010420308681204,0.56,0.92
0.0010200636461377,0.56,0.96
0.0009991866536438465,0.56,0.96
